Probability_falling,Probability_falling_rapidly,Probability_rising,Probability_rising_rapidly,Probability_stable
0.569777512692924,0.42999098600623215,1.9771217907584458e-10,1.4783183226391218e-18,0.00023150110313168782
4.688388322635187e-10,9.217267982923629e-20,0.48060931854148886,0.5191305287467263,0.0002601522429459387
0.9745363348720283,0.0074842600251216074,1.968933531773629e-06,4.4743122279925583e-13,0.017977436168870813
5.623915328181475e-12,3.941106480618973e-22,0.16048932537098187,0.8394923860510539,1.828857234025689e-05
1.5820988162837962e-31,9.703314895147754e-49,1.569765842705843e-07,0.9999998430234158,3.08799615051661e-18
0.03499503239575921,1.9308041110757794e-07,0.08112340933110211,1.1321289228533754e-05,0.8838700439034989
0.9705487225407611,0.006426660227456107,1.4866765731715692e-06,3.647043612929275e-13,0.023023130554844985
3.0784548975883476e-11,0.9999999999692155,8.615367908854466e-42,2.3498860686756664e-59,1.5952400426213068e-25
3.790595236552285e-10,1.0844766101838378e-19,0.4591214499483207,0.5405384768168512,0.0003400728557685365
5.9205590496681174e-05,4.412382721758614e-12,0.8724430249404348,0.005415278485083717,0.12208249097957236
1.0861229736843191e-07,4.1357623966844585e-16,0.8626865067117532,0.1326829758142858,0.004630408861663255
0.12304665905193535,2.9484112183350115e-06,0.01750524969884129,7.041307967998997e-07,0.8594444387072083
4.2369175707164445e-10,9.458518904690441e-20,0.5038968865862234,0.4958247161663992,0.00027839682368559486
0.8195235417353892,0.17940870130283967,5.045165883171138e-09,1.0706655790812508e-16,0.0010677519166049669
0.7711799500637211,0.0003482948998714762,0.000346551592615615,1.4267126583835838e-09,0.22812520201707914
0.004586213454818647,6.5838754311299146e-09,0.3580907319963828,0.00017698805794890283,0.6371460599069743
7.404055053912967e-17,6.322235475743217e-29,0.0069348061451583835,0.9930651749283299,1.892651150981318e-08
2.5793430478158854e-06,0.9999974206569505,7.36718696762323e-27,3.641753908808015e-40,1.5254580695804075e-15
0.9748181492380478,0.008648937159141334,1.2778552856093565e-06,3.6755105699860046e-13,0.01653163574715779
0.0010648135074921078,0.9989351863213949,2.3028785543755344e-19,2.8417270112611944e-30,1.7111305579425299e-10
0.8612357854226576,0.13749010334820633,7.661219959785128e-09,2.432805525021037e-16,0.0012741035679159447
3.3726946014337995e-17,2.2503370484839882e-29,0.003836175877737935,0.9961638163023673,7.81989485402323e-09
0.0007560194197250236,2.7150849509334014e-10,0.6933084812925561,0.00162255642093844,0.304312942595272
0.9720828676722607,0.009362687200874126,2.096840412508643e-06,4.873155471001164e-13,0.018552348285964977
0.00033593334725394783,0.9996640666173514,1.132670674853276e-20,7.406574367132582e-32,3.5394638926350225e-11
0.6671900803813203,0.0003696531605524814,0.0005504994801557467,1.813038156215399e-09,0.3318897651649334
0.0009596363566935614,0.9990403634663904,2.358268516414723e-19,3.258606598077204e-30,1.7691590089301497e-10
0.004359282902397576,6.311084956515123e-09,0.42308826875598443,0.00046710194341168426,0.5720853400871214
2.998760868002471e-13,4.0184770933789245e-24,0.09391325294098005,0.9060836893655485,3.0576931714478245e-06
0.3995485301878455,4.344216627966529e-05,0.004125355039567731,7.480015597465245e-08,0.5962825978061511
9.30002129303974e-18,1.0,6.940716473627569e-61,2.0680521825635504e-83,6.988315119228906e-38
2.037039364096948e-07,7.796853934439188e-16,0.8907101617382945,0.10256201795416553,0.006727616603602531
2.0153992599158665e-13,2.0407056898547257e-24,0.06763603461692975,0.9323610542430681,2.911139800533344e-06
1.7618772083943809e-07,0.9999998238122791,1.5283797390236715e-30,9.396225220810015e-45,5.784648138345186e-18
0.968438285020911,0.009229965094851087,1.8778927090803523e-06,5.097007477537661e-13,0.02232987199101924
0.034229255988072804,1.9061520133096945e-07,0.10145003720876887,1.5145068846741167e-05,0.8643053711191102
0.8546610126055463,0.14459294272817508,3.503549621666325e-09,5.788779169367236e-17,0.00074604116272883
2.012362787733015e-13,2.7949856385195746e-24,0.08290316866770966,0.9170943379376945,2.4933943946305016e-06
0.015832105497524326,0.9841678343759261,1.6539616853986554e-15,1.3108794346170627e-25,6.012654776631906e-08
4.551287427952225e-05,3.767153270089296e-12,0.8932204119806658,0.005761011413770501,0.1009730637275169
1.5991829268460683e-13,2.0053400217308832e-24,0.06915775757342225,0.9308404493494139,1.7930770038492282e-06
5.033749373628441e-05,0.999949662505404,4.375945634560525e-23,3.73121156184576e-35,8.596653859383184e-13
3.8857464115348205e-24,7.995732332878915e-39,3.147741486765802e-05,0.9999685225848717,2.605915832162183e-13
2.8271983558158256e-06,0.9999971728016422,8.381840449437516e-27,3.6729801608204284e-40,2.0922062896792882e-15
0.10289910140252759,3.651494681930487e-06,0.020440923621526625,1.2881179743066452e-06,0.8766550353632895
0.12489674260463424,3.685461668321736e-06,0.01908836848153866,5.063812377757053e-07,0.8560106970709209
0.01854076907971175,6.152824782513765e-08,0.09999043547494185,1.5010004928574872e-05,0.88145372391217
0.1376971297845166,2.849940583202377e-06,0.013828484675522343,4.1693204322957326e-07,0.8484711186673347
4.699952417188298e-05,0.9999530004753407,4.4652154227750784e-23,2.9761899955901575e-35,4.873256736178263e-13
1.4789407962830126e-07,6.261006974391086e-16,0.8898131121400303,0.10306629827036556,0.007120441695523864
0.005922307351181015,9.523253016480998e-09,0.3280818751602388,0.00013839739924650053,0.6658574105660806
0.09300678476047407,2.5914886148056622e-06,0.017264106525359278,9.968992806251762e-07,0.8897255203262712
0.024859007951957123,1.597223569844228e-07,0.08202400773983533,1.468063428088202e-05,0.8931021439515696
0.9223826597219791,0.00166971727551379,3.97364777988859e-05,5.6391283555664486e-11,0.07590788646831714
0.13362970986445707,2.451579877896738e-06,0.013992882176734335,5.106083141034185e-07,0.8523744457706166
5.673050726689497e-05,4.6811237124617856e-12,0.8411813082679539,0.005911260532717396,0.15285070068738066
8.704291008113186e-09,0.999999991295709,2.9273972346562372e-34,9.740996923765196e-50,1.9826726632385364e-20
0.687920932442119,0.00044695567182261926,0.00045829489385700327,1.9141443006704033e-09,0.3111738150780569
4.618796882150848e-05,0.9999538120306249,3.7270202118826843e-23,2.136523748967135e-35,5.534208201889394e-13
0.9152903178987594,0.0018867161952144885,3.003992573671602e-05,2.171911094933789e-11,0.08279292595857023
0.8805497278132982,0.0010777161319104056,6.408940600025874e-05,1.4448673456385896e-10,0.11830846650430449
0.7304265489397429,0.00032712107638042975,0.000443132628175356,1.994945802984392e-09,0.2688031953607555
2.415539274371566e-06,0.999997584460723,7.343906354046479e-27,4.813442305715114e-40,2.6108758859391045e-15
0.4493716821685001,0.5505426473799295,7.753245730768774e-11,2.053612222774489e-19,8.567037403790297e-05
1.1947797668627367e-20,5.212437180337242e-34,0.00048597006985785275,0.9995140298792353,5.090669819949791e-11
8.51789135153811e-28,1.1426682562216063e-43,2.8999375270139056e-06,0.9999971000624719,1.081349023351617e-15
0.12119914423782574,3.679250751664383e-06,0.015038897505905096,7.941954122425874e-07,0.8637574848101054
0.9702582292216828,0.007742537228581691,2.4100572812656807e-06,9.608243291366042e-13,0.021996823491493175
0.14027745145379727,3.985626600012982e-06,0.025169629973626793,1.053017534542857e-06,0.8345478799284413
1.1126320522556283e-20,4.605440120315702e-34,0.0003274398516173473,0.9996725600969475,5.1435025127163894e-11
0.30710292356468205,0.6928777202683536,3.5983495780302514e-12,3.849281483575468e-21,1.9356163365972394e-05
2.9877189088319906e-15,8.879923711215598e-27,0.020810910897592436,0.9791889696950911,1.1940731348139043e-07
2.6036854401904213e-11,0.999999999973963,1.25774762096856e-41,1.064776096861098e-58,1.7449765086604035e-25
1.6045737985845753e-07,0.9999998395426202,1.4870940432367856e-30,5.773889181508163e-45,5.262211355718588e-18
0.9695741858766654,0.007578103753595033,1.847221395195101e-06,5.874092756686201e-13,0.02284586314775724
0.019418161299900264,0.9805817783720696,1.505963240967063e-15,2.0124278969664252e-25,6.032802850017901e-08
1.1749552687018276e-27,1.1488793722106874e-43,3.0968930184913454e-06,0.9999969031069804,1.1652957084084867e-15
2.410254892712824e-13,2.5021154855443772e-24,0.06489173144346022,0.9351051694160571,3.0991402417137187e-06
3.569358545764611e-24,6.708322089483414e-39,2.9392329175619985e-05,0.9999706076706235,2.008208339213481e-13
7.294807026726593e-07,7.987017845519606e-15,0.9258036031216994,0.06273806924132856,0.011457598156261371
1.7620223371797234e-10,3.5198755477982104e-20,0.33565696314585103,0.6642169983991056,0.00012603827884101425
4.8232423689896144e-05,4.2399222689689454e-12,0.8468711122217388,0.00753773476625025,0.14554292058408105
5.504162616754253e-21,1.8706179401787386e-34,0.0002497646049853577,0.9997502353732498,2.176486217415263e-11
2.7383631679821637e-13,3.817818957927246e-24,0.0984204314364312,0.9015764979635479,3.0705997469998695e-06
0.9570646220162496,0.03948538531280102,7.990586395144271e-08,4.91777730347788e-15,0.0034499127650806163
5.114801657189758e-05,0.9999488519827753,3.900332220047122e-23,2.0071034218533227e-35,6.527431643006912e-13
4.266959459128352e-06,7.604165446509964e-14,0.9397548409208932,0.02259885004007927,0.037642042079492316
0.7445272296316284,0.0003775426446460251,0.0003625028931816553,1.0964082189248572e-09,0.25473272373413564
5.7818204682401495e-05,4.161127739178532e-12,0.8748512651887304,0.006649458343079198,0.11844145825934697
1.3249160335659521e-11,7.366622856528461e-22,0.23187911573876546,0.7680826309748624,3.825327312292175e-05
0.9705476056327171,0.008823217805429981,2.402591658400998e-06,7.080990950360313e-13,0.02062677396948639
3.435633530995929e-17,2.2679794199912722e-29,0.005028769222772512,0.9949712227060182,8.071209167220542e-09
0.004236752656823246,7.381652802578165e-09,0.3600803872926674,0.00016964550634576052,0.6355132071625109
3.816835911833135e-06,0.9999961831640853,7.715064975215299e-27,4.575063939342543e-40,2.866445364161244e-15
1.0483696389012736e-05,2.9197615975164515e-13,0.9281660827273033,0.020367103483314487,0.05145633009270124
0.7558887889708605,0.0003289701079716435,0.00037743168937105743,2.0041795859827076e-09,0.24340480722761698
0.00619990843109538,9.231266136232134e-09,0.25148105524851727,0.00010777963975688573,0.7422112474493644
0.0007650900543630534,2.2220089917847546e-10,0.609828349511175,0.0013111911294682195,0.3880953690827928
2.0160857096253403e-07,7.072574822140537e-16,0.8687207614991513,0.1248164314879865,0.006462605404290616
1.0894333963353155e-27,1.2797211494307568e-43,3.117807778799879e-06,0.9999968821922202,1.187051223148268e-15
4.4539981497914113e-10,0.9999999995546003,5.165864178245509e-38,1.0857140816903694e-54,5.488698242460237e-23
2.356840726698395e-07,9.338782626618082e-16,0.925836361860817,0.06573350002874136,0.008429902426368143
0.9534386911324273,0.04263878208978586,1.023271913847304e-07,5.102952502719855e-15,0.00392242445059035
2.514096408647655e-07,1.2037484812423194e-15,0.9356504322207083,0.05503988730481967,0.009309429064830246
9.19259504633541e-21,3.2548674922934635e-34,0.000315170787331281,0.999684829179379,3.328971851252292e-11
0.867610512007579,0.13147932462924194,5.762716754440525e-09,1.3369244656955425e-16,0.0009101576004619025
4.17863264176419e-10,7.520400362141215e-20,0.4547860359946875,0.5449329460464897,0.0002810175409595683
2.407168527748227e-10,5.349374492305902e-20,0.3724441355934926,0.6274107920305975,0.0001450721351930019
0.7241546969693397,0.0002681454266930459,0.0002480474996061368,6.563453209344873e-10,0.2753291094480159
5.753322180890884e-14,0.9999999999999425,2.42307070646745e-49,7.205925692860201e-69,1.6517635599430275e-30
0.03434022685070802,1.8508514676207908e-07,0.0623719425799401,5.915302106320137e-06,0.9032817301820988
0.0009633937749975977,0.9990366060360044,3.182382732566293e-19,3.108505769678186e-30,1.8899799674751767e-10
0.017049072766606683,0.9829508780959305,9.534629508912611e-16,8.664377105648614e-26,4.913746190305908e-08
5.175041541196369e-05,4.861446468502483e-12,0.84760527295687,0.005167330451478614,0.1471756461713779
0.017098020805939352,0.9829019110820099,2.128277314435043e-15,3.3667846523333767e-25,6.811204846217691e-08
8.451639032020192e-05,6.9451440515132655e-12,0.849107971049524,0.0032934406064133305,0.14751407194679758
5.880268053564355e-10,1.0311323988112821e-19,0.5036368080504642,0.4959473026663846,0.0004158886951244099
9.922212062223188e-14,1.2433143087690984e-24,0.05498524581057399,0.9450134790155756,1.2751737510508527e-06
1.7309229635099744e-20,7.733301913771011e-34,0.0006086250666178902,0.9993913748773986,5.598344762645658e-11
0.9712363745956585,0.024996642288600494,8.055430014255276e-08,8.937050344030578e-15,0.0037669025614318536
1.6932658276583426e-05,0.9999830673416961,6.351232405618738e-25,1.1015635249188362e-37,2.7324951330681463e-14
7.716639841617076e-06,1.3882400334207606e-13,0.9324455216126042,0.011981626053970037,0.055565135693445254
3.410899123136514e-06,0.9999965891008744,7.663201452539303e-27,3.708983195723049e-40,2.456024205985707e-15
0.1613773526681569,0.8386169352072048,8.698023891521231e-13,1.11283137666322e-21,5.712123768494524e-06
4.6478040099945196e-24,1.0646742545312504e-38,4.6145273664420524e-05,0.99995385472602,3.1545395109616617e-13
0.8620562320867483,0.13700224990535667,5.668879646157242e-09,1.3518514190234685e-16,0.0009415123390151114
8.13466807101584e-14,1.0974306783902404e-24,0.05001742385357817,0.949981415375325,1.1607710154329056e-06
2.7388070283991318e-24,5.71221359425282e-39,2.646644630265192e-05,0.9999735335535159,1.8139269796706616e-13
0.06885634005834976,0.9311425357039443,7.026483697760317e-14,4.6334383009364236e-23,1.1242376356001127e-06
2.0796067582679543e-07,8.79591181151137e-16,0.9012227248399951,0.09126934030197537,0.007507726897352734
5.43499612337711e-05,4.797699680785922e-12,0.8541878297520555,0.008565441694707005,0.1371923785872059
0.7180859970621412,0.00038387783610084304,0.00043765365577542195,1.3749529097766321e-09,0.28109247007102967
5.4601643296136726e-17,4.004247636032354e-29,0.005656885157085706,0.9943431057206815,9.122232759873456e-09
0.017520707510566873,6.523496313443338e-08,0.16523284852452605,5.051981636836018e-05,0.8171958589135756
0.7272526292915884,0.2725830611836553,1.2685487285258465e-10,8.503832312163031e-19,0.00016430939790141447
0.10683380475989959,1.3976183463691762e-06,0.015381276300952311,6.356434900262668e-07,0.8777828856773117
0.7210012082105984,0.00028830906584642623,0.0003093032392758597,8.780194234845944e-10,0.2784011786062599
0.14209638404861238,3.6865316504498147e-06,0.027394554777306103,1.0619184745636912e-06,0.8305043127239564
8.129871321096485e-09,8.635955417862693e-18,0.8100573860257135,0.18850318908751093,0.0014394167569041706
0.650344225829282,0.00034161543298288785,0.00035682534463618224,1.429619812285102e-09,0.34895733196347917
5.09367994746134e-05,3.798568553139563e-12,0.8791773817863499,0.009955247273951135,0.11081643413642575
0.0008369822624441381,0.9991630175133402,2.0771321199357784e-19,1.716074207851861e-30,2.242154524026519e-10
7.497307603640177e-14,7.841347339798456e-25,0.03709432308308411,0.9629046438146373,1.0331022036455271e-06
0.06096827415865869,2.5649772771284645e-06,0.009268735244281973,2.6401529141036097e-06,0.929757785466868
0.9177807325495043,0.0012488621476755112,2.1056403419206298e-05,1.2977244241872224e-11,0.0809493488864237
3.233535601213638e-10,7.025136888155608e-20,0.4107135200000471,0.5890478538735588,0.00023862580304037613
0.09580193475735103,0.90419473571931,2.4340455172262347e-13,1.6562147177278569e-22,3.329523095588515e-06
8.685212633160133e-09,9.331282616680523e-18,0.7634291933464503,0.2349826183756397,0.0015881795926971371
0.248402860976855,0.7515842743394886,5.1402586077052885e-12,6.420531083268069e-21,1.2864678516232846e-05
1.764640839842311e-05,0.9999823535915146,1.849344781768218e-24,6.0683928030716e-37,8.709533245892181e-14
2.41355053067477e-05,0.999975864494068,1.2423544080700643e-23,3.8406318688649427e-35,6.253649132049656e-13
4.6345834050024606e-05,0.9999536541652958,5.419643261425253e-23,3.987312370968263e-35,6.540716128170826e-13
1.9865072095208247e-31,1.1165386132277963e-48,1.5614474462247363e-07,0.9999998438552553,4.633516098117365e-18
9.127141350968333e-09,0.9999999908728586,2.6114693307320563e-34,2.588240222753033e-49,3.3632784573948825e-20
0.9172698004778489,0.002157116580285535,2.9727179866941327e-05,1.7506176306232582e-11,0.08054335574449238
2.9566639422932644e-07,1.2671524201511852e-15,0.9224225089955546,0.06747805056446796,0.010099144773582007
1.9613893061875375e-07,1.0368931709416538e-15,0.8866338377733001,0.10276239845525674,0.010603567632511492
0.8670021796100292,0.13222540378286707,4.686221069322013e-09,1.0316152466294714e-16,0.0007724119208823077
0.006687785888324901,8.841333607479921e-09,0.3239211997200429,0.0001709740276810153,0.6692200315226177
6.908879817608981e-05,5.8796384105421e-12,0.8286839651514202,0.007695261827253828,0.16355168421727026
1.1142527388905681e-13,1.0255745838600998e-24,0.03390790143360171,0.9660906111362964,1.4874299905986447e-06
0.09705807817938183,2.8669352694100922e-06,0.026940291059665816,1.287070475960716e-06,0.875997476755207
0.1301835923363144,5.715517160729885e-06,0.023308529809090806,5.194933716692796e-07,0.8465016428440624
2.2555774657335e-07,1.0316959354357694e-15,0.922033273118556,0.06998281776551508,0.007983683558181262
0.8580079516095124,0.14095550860363715,6.60904918847209e-09,1.4092189808032864e-16,0.0010365331778010862
0.12888722169238842,3.5447581007351924e-06,0.02168736360658342,6.956391946666093e-07,0.8494211743037328
0.9809963876427895,0.01264139169709898,2.1890099132368734e-07,3.741275992290918e-14,0.006362001759082895
1.690597717510421e-13,2.988210562540947e-24,0.06830088802017176,0.9316969521247016,2.1598549575702554e-06
0.12116903874080552,3.3363676898383546e-06,0.020341874410524326,7.966455018306588e-07,0.8584849538354784
0.9131394776720946,0.002042000272703243,2.7779943993373216e-05,2.130270168794697e-11,0.084790742089906
0.11790366807724034,3.648238118564787e-06,0.018128461043017186,7.260158311249063e-07,0.8639634966257927
2.5010344056713888e-11,0.9999999999749896,6.953585947523286e-42,1.4590866542226974e-59,1.9219644926456124e-25
0.7058381221775465,0.0003925249947364762,0.00037293863830915847,1.2219877946451094e-09,0.29339641296742025
2.07943938743429e-09,9.167353366379842e-19,0.6477105404450161,0.3516797507022964,0.0006097067732481353
7.518205226859922e-05,6.609556675317254e-12,0.8229423231105614,0.0064574696292119095,0.17052502520134868
0.2409882521273869,0.7589928842465776,6.615586278575793e-12,1.3023743981877612e-20,1.8863619419948922e-05
1.1844174492767453e-08,0.9999999881558256,3.4465436090277057e-34,1.4326806354579393e-49,2.82972044054389e-20
0.008129125885818206,9.89191379467469e-09,0.3158342748656759,0.00018640847998635144,0.6758501808766059
2.2908348982628505e-07,8.779490575371288e-16,0.8919464667406972,0.10122302627906278,0.006830277896749315
9.290249147147936e-12,5.127291337759122e-22,0.21392303741048277,0.7860558249301303,2.1137650096647326e-05
0.10299173017699616,2.441585092838541e-06,0.022078060419531417,1.2779218710129218e-06,0.8749264898965086
0.8597429913036377,0.13917826460227634,4.382130257898084e-09,1.440261946533995e-16,0.0010787397119553697
0.017533027705075636,0.9824669029148104,1.664659024721008e-15,2.414062872631824e-25,6.938011233748728e-08
0.3031766933136237,1.936571445613562e-05,0.00562313378627248,8.984638160076409e-08,0.6911807173392661
3.0447450994060955e-15,9.545800477526697e-27,0.01784628008541125,0.9821535869847408,1.3292984495955932e-07
0.11364187484949899,3.125025890974551e-06,0.020007883157920167,7.989986363297151e-07,0.8663463179680534
0.7031518763458228,0.0004386932381422821,0.00035408206098744684,1.7156328734341466e-09,0.2960553466394148
0.8976556415780181,0.10126775119359437,3.448309056599746e-09,1.1593401156921455e-16,0.001076603780078156
0.26140817307015773,0.7385744730450434,4.8801036951983065e-12,7.150854000556008e-21,1.735387991869101e-05
0.8238080254399768,0.0006805831807856451,0.00022096568340428813,4.12154420846972e-10,0.17529042528367864
4.679673802447591e-05,3.945330089183942e-12,0.8816621208591681,0.005509138325982607,0.1127819440728794
0.010999380159579993,3.4392915673945694e-08,0.18099300911557442,5.8922016603483477e-05,0.8079486543153265
1.717013684084472e-22,1.6001788572984718e-36,0.00011255067063018125,0.999887449327208,2.1617363983635136e-12
5.020481419131162e-10,9.005576976144366e-20,0.4898518441278323,0.5097946064984321,0.0003535488716874323
5.335548094754156e-19,1.0,3.1161443823481835e-64,2.674860721315764e-88,1.8433987598740897e-40
1.2350817627279827e-13,1.7461564925659263e-24,0.04346315443754386,0.956535109536828,1.7360255047284777e-06
1.7969945651885937e-13,2.1533815955738812e-24,0.069000518819417,0.9309975166776403,1.964502762812288e-06
0.9676808761918817,0.00973358170669142,1.9093278911346026e-06,3.524206536583021e-13,0.022583632773183357
0.6883699226614006,0.00023488712037490194,0.00040178020586031964,1.3834885488558052e-09,0.31099340862887553
0.001644710291322381,7.563682046194346e-10,0.4455735614849901,0.00045355384433759066,0.5523281736229817
1.0964368587089762e-20,5.659729247682882e-34,0.00037957049407509266,0.9996204294606484,4.527630000338538e-11
0.7482285559724874,0.25095008922534895,2.4746469401273266e-09,4.92104144951462e-17,0.0008213523275167439
0.0008762677741859599,0.9991237320066612,1.9382262710043953e-19,2.021566635556134e-30,2.1915279295875126e-10
0.15760294993291563,4.220066541981574e-06,0.021921123029687347,8.225154132944365e-07,0.8204708844554417
1.9965323107059907e-07,9.713425174372659e-16,0.9241293246929728,0.06883770130180562,0.007032774351989533
1.3474313618351379e-12,0.9999999999986526,1.5750274988784765e-45,5.605097529931884e-64,4.4181821224618805e-28
1.6007367044211398e-07,6.664624732989576e-16,0.9171682845307862,0.07592395986601416,0.006907595529528419
3.452837199409506e-24,7.940647033918261e-39,2.8777542643152315e-05,0.999971222457111,2.4589061994274606e-13
0.4171922602833079,0.5827523749698624,3.5908315492218404e-11,1.173021937231491e-19,5.536471092138076e-05
1.1814990549379733e-20,4.8266413497366735e-34,0.00042096402492908556,0.9995790359115391,6.353185915211799e-11
0.7062924849153315,0.0004093047515516075,0.0003216591153403897,1.2488002861307075e-09,0.2929765499689763
0.9659082002862728,0.010529774030140738,2.0561449344363014e-06,6.473957859477372e-13,0.023559969538004624
0.029087514270988584,1.8613626548129175e-07,0.11971133657713678,2.3640752345618365e-05,0.8511773222632635
7.347954821230405e-05,0.9999265204508407,5.394169731214993e-23,4.0902274922047146e-35,9.470334132272408e-13
2.8731651767760882e-24,5.499455474119979e-39,2.760019686069318e-05,0.9999723998029543,1.8486796498965593e-13
1.9281959009055182e-07,8.269672381885536e-16,0.8969475839100409,0.09485532827304402,0.008196894997324183
0.9748454162162163,0.007545926686899056,1.7322469299535187e-06,7.487262057445616e-13,0.01760692484920598
0.006808733182357867,1.0436406102335657e-08,0.32250395219393535,0.0002064877373435672,0.6704808164499572
0.9708484165918592,0.009320851870316274,1.6004073300480088e-06,2.6958526084065086e-13,0.019829131130224876
2.606718209270622e-13,2.3156800461865306e-24,0.0665464575987144,0.9334501328009854,3.4096000395292158e-06
1.6134294864195805e-07,0.9999998386570512,2.3389307276922072e-30,2.3112422765050775e-44,6.570940246562874e-18
6.524536813450907e-10,0.9999999993475464,6.471492243404482e-38,1.6801239270265458e-54,7.852727461858242e-23
0.9702751514671264,0.02348820240071348,9.110004158723536e-08,5.70917433654699e-15,0.0062365550321130375
0.0009268990379024648,0.9990731007906429,1.5488150955128139e-19,1.2777656230354013e-30,1.7145462239179607e-10
0.9723235886048978,0.007812030276177425,1.752107975264094e-06,6.894882216523908e-13,0.019862629010260025
3.9900940002724786e-10,9.415446208943595e-20,0.4574981373883697,0.5422351595695053,0.00026670264311563085
0.5608523726827268,0.4390245090069412,1.573511149973487e-10,5.322556686732562e-19,0.00012311815298094415
0.968916666561831,0.009287825406784044,1.5913663140769306e-06,6.425261628580984e-13,0.021793916664428276
5.62287841440629e-17,4.5571283760419624e-29,0.004580732794255207,0.9954192553363871,1.1869357550521492e-08
0.9699196258304075,0.0068127175123202585,1.2296584925042487e-06,2.770925320895216e-13,0.023266426998502576
4.871762844792424e-17,2.6603791123783265e-29,0.004713511818644894,0.9952864757143088,1.2467046224937968e-08
0.1295306935100128,3.5084910532928028e-06,0.02344784895018328,9.05144600980992e-07,0.8470170439041497
0.02016893680325743,0.9798309822450622,2.3879911533502845e-15,5.002602848710788e-25,8.095167801990286e-08
0.09964464570063056,2.5821498301352457e-06,0.02528895539803947,1.2982525972163922e-06,0.8750625184989026
1.2490863972893382e-22,1.3557415424808844e-36,8.319977975678316e-05,0.9999168002178513,2.3918273435217234e-12
2.290816894358026e-09,0.9999999977091831,3.351811789696414e-36,2.5256015953555638e-52,1.226655156130942e-21
1.5560194486621677e-13,2.23689051007618e-24,0.05983192840403624,0.9401659617634155,2.1098323925959e-06
1.4233812477462315e-13,1.675224463667285e-24,0.05921480265641303,0.9407836354406471,1.561902797485872e-06
0.04030530047339125,4.3196006952068e-07,0.046918524640962016,5.494960099528085e-06,0.9127702479654777
5.231054915750842e-05,4.898194731291605e-12,0.8779537582409686,0.0071643022713881975,0.1148296289335876
0.4274663586214108,4.688941536645375e-05,0.004172587929403455,6.096456849889596e-08,0.5683141030692507
0.24318787986315243,0.7567917961506156,4.40478347692281e-12,8.173551074506727e-21,2.0323981827175912e-05
0.4645996110712306,9.791332208146913e-05,0.0019066740307066214,1.2117013185503615e-08,0.533395789458968
7.066416697705409e-05,6.474675898770344e-12,0.873406556485166,0.0029314774409102567,0.12359130190047188
8.41967511093065e-09,8.501424469646911e-18,0.7598946400963221,0.23894183884534825,0.0011635126386543553
4.5630567679586046e-05,2.5000482586996413e-12,0.8846316308708723,0.004794030473721741,0.11052870808522634
0.381883979860068,3.735087208394031e-05,0.0032741619494435154,4.533235592131582e-08,0.6148044619860487
0.9552275695856378,0.03816336811191197,1.2911438405490758e-07,1.1771592633492731e-14,0.006608933188054566
8.901832272995533e-21,2.825805149341651e-34,0.00028831542103999544,0.9997116845481485,3.081147863564819e-11
3.433750300016298e-49,9.697078744656467e-73,6.221168178601783e-13,0.9999999999993778,1.2088738723411456e-29
1.2479313350882344e-13,1.710809209635125e-24,0.061868911757743325,0.938129667481615,1.4207605168969828e-06
6.340708929001591e-19,9.047617158599008e-32,0.001453279754028156,0.9985467197779982,4.67973508590917e-10
5.226226635218567e-10,9.064530537376968e-20,0.5042410212510631,0.4953842673289417,0.0003747108973726963
1.4538325690424786e-13,1.7281613936576057e-24,0.059078019596398176,0.9409200735780022,1.906825454036948e-06
0.9070359903432965,0.002328024249155207,1.8981604061487472e-05,1.4897162553360896e-11,0.09061700378858971
4.943435089337781e-17,3.335123983924422e-29,0.00594197263311222,0.9940580186405457,8.726342263932981e-09
7.239864217337832e-05,6.433872630833412e-12,0.8234411632109441,0.00796203220271294,0.16852440593773566
1.475376642834785e-13,1.8709640023650378e-24,0.06423804636985203,0.9357604260794878,1.5275505126233388e-06
1.517793033802299e-13,2.2197399783851368e-24,0.07335817221099032,0.9266397179405534,2.1098483045199397e-06
0.7153325442382488,0.00035581056298770097,0.00035098052868528563,1.0978365545787333e-09,0.2839606635722416
1.2228264310350109e-07,0.999999877717357,9.166165336268782e-31,3.546995090827914e-45,4.221474820943008e-18
0.8577564903762476,0.14133729775640314,4.12512863072791e-09,5.891333935467301e-17,0.0009062077422206912
0.9741776676707837,0.008609507608064497,1.7000843257915703e-06,6.233998946129056e-13,0.017211124636202623
5.0678452350001984e-05,4.4973236419030216e-12,0.8878984270387636,0.005050803188789411,0.10700009131559957
1.5157364102319352e-31,1.0,1.479010358043895e-101,1.893036842952639e-136,8.700395473122607e-66
5.428500790429817e-05,0.9999457149916832,3.178392581602868e-23,1.6382015420801425e-35,4.1264274657270665e-13
2.7273628217224655e-10,7.02387756341244e-20,0.4052028218456344,0.5945179501602053,0.0002792277214239675
4.8103232123820934e-17,3.682551878056358e-29,0.006747441249587858,0.9932525471076754,1.1642736787090486e-08
0.00061449907627515,2.330142642523334e-10,0.6575660909008345,0.0016362531504407387,0.3401831566394354
0.6423272473117824,0.00037898893120475206,0.0004190773270293098,1.5163826324705064e-09,0.356874684913601
0.028116478501040255,1.3561801809449505e-07,0.07403967113381431,1.30164707327872e-05,0.8978306982763945
0.8913528539771516,0.10764384334693979,3.766115117261232e-09,6.463865183326674e-17,0.001003298909793652
